id,value
41210.08,59999.22
9669.97,34373.99
34513.81,22244.34
55468.47,93360.49
29406.98,31171.93
11164.82,95062.72
56113.84,72921.58
8966.93,65031.21
94026.64,26644.31
8716.35,55790.93
27575.19,67749.66
80172.37,82160.78
47102.53,24220.67
17378.74,52801.12
44873.43,32151.19
94204.52,2786.37
78500.95,5088.66
44199.89,61268.09
54667.73,97780.84
29470.95,12396.68
66585.06,62542.37
36615.33,3175.58
44283.85,30824.96
5207.88,68341.03
4742.02,42119.62
49261.4,68118.93
46640.52,38449.87
36279.76,2089.4
98632.95,25272.79
30796.0,25808.35
36091.25,45246.97
9006.8,19832.66
13166.2,94497.61
83365.79,60970.82
8015.46,15755.31
53793.73,73594.07
74890.87,85223.06
37320.47,63266.71
33045.32,49962.23
50860.23,30855.21
45885.27,3106.21
94790.65,55367.71
9107.94,65424.75
47314.44,12677.53
17875.26,66053.6
64040.01,79110.76
8815.5,50755.13
66311.28,64904.2
96871.66,18532.24
47736.41,6404.38
47823.3,58755.28
36436.1,74595.13
10190.24,38058.87
17770.85,50477.44
66190.58,7169.09
81837.91,7896.78
44851.6,67115.59
77662.3,78819.16
86385.86,10488.8
74250.16,13007.15
53584.22,68351.91
1909.56,4408.2
63264.45,40893.95
29515.38,20577.66
12039.45,43256.87
98936.83,34874.33
4967.37,87110.41
97333.96,74984.33
45517.94,72853.01
49794.02,66893.69
82063.79,29692.18
87364.84,94677.31
86676.47,45635.31
76596.35,44169.19
64368.84,90364.55
20931.32,66552.12
30968.93,65496.36
73473.03,15129.29
44627.06,91044.54
96733.91,26136.56
98594.7,69875.53
76452.05,21983.28
90116.76,94628.04
22903.13,34972.5
85431.24,18362.57
48240.43,57172.02
92350.77,25784.83
92702.8,33516.53
30543.42,43161.77
67137.05,69242.0
36424.03,43031.33
86899.86,20815.3
43420.82,35631.26
15529.18,21516.95
35950.29,17450.11
1529.06,62429.89
39431.68,47098.73
23848.52,82932.55
80445.86,19275.1
52279.0,78768.67
8425.53,7065.35
37029.26,96080.07
9370.95,34370.0
30152.04,26420.1
88840.33,45582.95
69238.82,24187.85
19925.71,49534.6
19304.77,32417.52
16004.55,32298.98
23857.49,55482.3
7026.11,33294.14
65656.0,31631.8
65754.96,55480.73
98634.22,17990.29
65213.45,19269.79
90583.67,96814.12
12853.61,5062.76
45911.89,39602.49
92552.61,4821.1
5511.69,45805.08
10006.19,78785.91
11720.84,67034.58
93221.67,2773.13
60926.76,30455.48
21794.62,1224.46
14255.5,96949.04
57659.92,15878.26
12856.57,64121.67
86710.73,60665.06
74097.32,27729.27
32608.67,36898.7
18025.7,41377.34
59812.42,27424.53
45241.86,22132.2
23313.87,78968.07
55233.23,85483.99
14025.85,21485.85
98797.32,13042.38
1874.66,77670.9
50868.73,74688.64
97916.64,25390.54
8993.3,88707.08
84691.3,6811.26
79917.25,70969.25
27827.81,30194.33
76039.88,19712.2
11372.28,50296.2
58835.36,55502.21
93640.47,49915.85
24948.47,27099.3
17735.21,5354.62
55985.63,31484.93
86659.45,9386.26
73352.26,31218.14
39953.48,49318.17
64458.12,20427.76
67347.76,9892.64
57271.5,71509.2
68791.54,48513.53
99196.47,13986.49
62436.08,25710.19
24902.51,98225.98
47196.06,45998.25
16724.6,59926.8
41202.03,82575.7
61587.2,52216.37
38510.57,51908.3
669.35,90291.06
88281.9,50432.79
71700.08,37586.28
44161.17,64807.99
57924.22,7104.83
59497.46,89010.05
10989.42,71000.46
45811.45,19091.73
58230.36,16015.31
25568.22,21878.41
98934.41,18430.65
65116.49,710.4
44937.07,43966.31
28411.9,71637.88
63208.38,88475.4
61796.78,42498.2
39463.69,19113.0
71219.29,53249.47
27216.85,60802.58
62444.19,65000.42
57625.24,3071.47
85349.99,9182.18
51997.34,77194.77
13194.85,41188.48
86747.24,26042.24
76326.84,22117.68
23196.9,86415.19
31469.03,59630.0
17653.77,47325.11
75559.27,9088.86
59047.35,4910.91
82656.7,94106.88
18690.14,33998.2
64694.32,98906.61
76122.26,44818.2
52233.03,60539.24
7148.9,86992.14
48152.35,85754.58
85861.03,75014.62
8230.6,1111.95
71929.27,39601.86
85019.79,42079.83
69355.34,75640.2
98974.82,99492.87
11888.59,92188.61
83482.15,47089.85
85065.92,59844.09
94638.87,15324.0
86020.24,62122.22
80339.54,7977.57
43144.11,65637.93
4976.62,46151.62
38745.15,53861.59
84262.21,33970.25
66883.01,31226.72
39773.34,14797.05
60526.65,90792.16
6639.02,9464.04
97847.35,54865.31
77677.22,17676.09
82662.97,14317.68
21836.4,91207.42
22713.48,58926.07
8548.49,59078.37
86380.06,52434.47
67053.42,47462.84
45144.95,32313.61
94522.35,57784.63
65228.31,87095.02
22771.16,56597.26
67243.88,98310.66
93798.94,22447.05
23622.64,90589.1
71932.99,18946.89
35889.29,17248.31
63695.9,10332.48
6121.67,91489.58
8153.08,69333.96
99781.55,46955.16
86426.62,66984.14
20739.92,48894.11
69865.83,71507.71
68623.57,87524.57
73595.47,744.66
51905.53,49305.55
84195.42,78970.45
6261.61,93345.53
49686.15,50790.86
63417.66,69339.85
65800.23,70549.05
58792.35,6231.15
87072.63,99580.64
88673.08,96121.69
63244.61,90866.1
18599.79,61110.34
17579.26,12718.46
76808.51,10891.62
32317.61,4323.02
7296.06,45768.42
2596.88,40763.58
73908.16,59904.79
5239.62,65098.31
46153.86,10351.8
91081.74,53982.6
54043.99,85620.78
78410.48,90784.17
65572.75,7553.83
87995.38,98875.12
72691.34,36144.48
3738.2,31268.05
98870.18,32478.21
75119.94,9013.39
45335.63,31671.1
50957.33,29063.24
60392.58,76188.12
58946.74,44905.69
90250.81,21963.82
72866.12,51099.27
16767.59,50891.43
83262.23,86578.72
50363.85,45837.07
38242.46,77154.97
66479.76,2089.44
99729.02,49686.45
73355.43,56784.63
640.04,43341.36
48419.11,26462.29
78893.8,93677.1
98761.43,83244.36
77213.16,41382.94
9164.68,7023.95
95568.78,76879.72
21497.97,61145.65
27328.71,39305.97
37476.23,66927.79
35713.62,95359.94
84285.17,94582.62
88705.48,47714.86
32610.3,67491.87
88451.31,51969.26
49881.11,48314.76
85584.4,18904.76
82080.76,26318.6
35641.73,30235.07
49194.41,80789.01
23856.92,68592.67
60247.0,97875.84
32107.23,66859.83
18356.22,40174.9
35098.88,23035.32
25240.76,91358.42
49262.69,67984.91
93879.57,64511.09
56432.94,76220.08
8207.31,81573.41
6172.55,10827.53
20863.08,8314.9
60710.11,79488.26
2427.2,42072.16
30918.02,70076.96
89363.42,7293.96
44376.05,6296.74
89500.21,12971.46
17785.44,13284.3
48498.33,92928.47
67258.79,57947.78
41127.05,12504.22
94905.49,36121.75
23006.91,50475.85
73638.15,35552.15
4379.5,72648.73
91914.45,13206.89
73527.67,23384.4
81782.42,98687.15
48282.27,32471.95
55977.18,8039.34
72843.9,77327.42
16735.26,83918.7
74237.46,23829.38
47607.4,72957.0
18244.5,2306.52
4486.71,80281.53
7707.98,66069.85
42599.77,29950.32
73149.86,87784.29
69056.7,1004.03
84151.97,67988.41
80883.04,83910.75
69110.09,68267.85
16087.05,18052.49
47215.92,86107.8
24561.98,11197.79
17891.69,7482.53
9440.67,48233.79
70492.34,26869.92
53248.87,50526.43
26097.53,61721.49
33099.39,1803.05
51134.32,48995.64
34211.25,27690.3
1093.04,37374.44
25376.58,44320.94
27055.83,77219.2
11203.44,45653.38
33963.37,1068.33
65715.39,80951.88
1452.79,83444.22
78373.89,37954.79
4942.0,37269.45
44120.5,90129.02
62925.4,13564.59
5799.15,3274.02
6212.47,38367.98
54013.86,88896.83
18460.48,75575.93
63974.8,38774.08
28988.32,85313.8
83728.68,52359.52
42454.45,46317.41
36548.87,85680.65
9596.79,92945.27
63797.25,56171.29
89225.53,52180.51
89048.79,72954.42
23477.69,80134.2
37999.63,53213.75
86255.95,38723.98
21682.59,11928.15
17422.71,25635.42
85392.18,99084.09
29238.8,45967.98
16137.34,5649.55
46538.28,92018.16
72832.39,45396.76
23435.7,28697.86
42783.58,71699.59
27944.81,52058.24
94095.57,85582.33
86305.74,77003.19
67646.44,56601.73
70695.06,27874.45
40880.02,55079.36
39629.45,93309.81
79985.89,77767.93
8297.13,76766.62
97842.0,94347.76
25943.48,44620.51
67250.83,94738.91
34665.06,58806.04
52452.99,98403.82
1399.18,15044.49
70719.12,27937.46
79697.24,93077.65
28048.65,20405.76
48789.06,69549.1
77594.37,18467.43
43869.73,4267.49
62024.79,52129.47
20050.12,14451.3
38856.8,26880.97
36209.18,73612.31
77144.51,19579.86
24893.88,11721.28
14134.78,26310.43
93909.14,86704.04
75925.88,75080.35
65723.98,73608.44
32997.11,42757.49
7406.25,25147.18
74992.16,21996.08
46994.73,98438.55
80427.65,31797.18
16650.55,61049.97
40346.66,89625.17
62197.74,47630.09
64783.01,69148.77
32635.7,96221.96
84460.42,46390.85
81135.82,83652.27
4645.81,78909.77
36745.01,7031.82
36968.09,59566.92
21828.29,76010.96
79363.75,12800.12
52390.52,75648.09
91742.07,63580.17
32998.23,27758.88
88799.1,27749.97
17989.15,59378.65
46427.38,43749.26
74594.79,47981.95
32846.97,38906.46
57845.37,71174.64
4232.9,92158.19
33562.78,79501.21
72663.99,83962.16
47955.49,48200.8
38798.04,45812.32
49479.57,51263.21
45716.92,71758.34
16098.34,60349.71
5853.84,71792.48
94403.13,80065.76
2906.81,88453.78
54085.67,37731.02
75231.85,49067.64
29453.43,80346.88
79515.54,24881.76
46046.61,15777.27
48892.6,72057.34
87531.58,36019.17
84782.33,24883.9
68700.73,90757.53
94835.46,16817.25
9101.61,57540.39
99245.72,58700.48
89135.6,47128.35
55173.73,80283.51
76733.01,37589.58
24765.84,93984.38
45564.67,66699.74
84625.2,36912.49
88347.12,80364.66
98061.93,13394.59
82677.69,58744.36
5663.41,58852.88
25200.69,15229.31
82680.65,46308.05
54829.8,8290.79
46834.68,79635.24
49769.66,70106.36
88321.62,69919.31
18457.73,53312.95
23659.08,10327.43
51523.25,51975.9
27264.41,78848.09
62113.29,91179.24
4833.65,71328.55
62818.61,97308.24
20810.5,88858.94
43425.1,31181.03
44280.94,49053.44
81751.37,16148.13
89220.13,34765.7
12957.92,15297.82
58971.92,45361.74
6326.9,39856.87
7887.35,6194.33
9508.49,53305.47
93193.58,21960.6
28737.07,50202.44
14414.51,20926.04
81394.31,40969.96
21764.33,95318.23
9883.08,57330.73
25119.04,84208.94
61349.68,21939.5
88932.93,30531.94
49261.42,80917.39
38172.33,70281.11
99572.38,29156.71
43748.03,12982.83
41813.06,25593.01
30757.89,41299.69
82884.68,7923.6
43005.31,14321.64
50973.46,39149.19
93809.41,53068.41
69333.44,24734.75
72023.28,27081.49
72277.72,65273.51
18155.61,49613.23
61753.8,9952.25
73625.48,78519.46
44048.01,1994.43
67205.86,86952.29
64926.18,17357.74
75653.06,33392.71
44490.03,47458.61
4704.92,43255.98
92425.11,53155.22
93531.88,65763.1
82213.97,54846.3
69197.48,68397.67
61225.1,9007.15
8287.14,70728.65
12753.11,22852.7
7220.57,18436.69
68250.75,19426.04
97236.13,89092.08
63685.12,35679.13
25771.4,9427.66
42740.09,26238.55
53555.41,86293.17
41610.37,94103.5
38793.51,22051.68
68392.84,68311.39
40256.42,45792.32
51804.78,14789.01
19942.11,11555.04
76238.26,359.59
9157.47,11869.15
12218.71,28272.67
90266.36,47960.89
62452.48,81261.08
68109.68,7427.26
60080.13,44034.55
47880.92,80656.47
50482.33,40525.24
13269.49,24241.53
13879.01,61332.32
56588.41,99508.83
79258.48,44598.24
41195.36,84217.23
60287.99,71612.77
20078.43,38788.56
21115.26,58824.06
26042.88,11378.21
17345.81,79483.44
50522.81,76184.17
3741.36,30865.25
40052.41,65184.15
61671.47,96667.9
36666.8,75054.82
9042.67,21335.62
6508.81,6595.59
13442.37,37992.34
25689.49,78223.47
82059.43,63134.44
65010.27,79654.37
28321.85,62795.78
26112.2,75834.13
45662.36,90153.69
26404.8,47030.27
22729.48,11795.47
11786.73,78760.75
8996.77,17151.93
8539.65,64636.31
11223.76,10769.58
59124.1,50970.3
61969.15,74797.82
95342.18,60497.81
67690.69,59159.48
54335.78,13530.19
99670.27,23491.8
18915.26,64889.63
87070.21,99211.91
78381.03,47341.79
11877.4,70263.59
69805.12,79065.42
15583.84,8983.03
1510.44,7346.61
57567.65,65810.5
20857.95,28118.62
25638.28,90366.48
67855.27,94854.42
87436.01,41075.54
75343.37,47111.52
81976.71,14287.31
90975.5,33314.26
90978.08,5180.45
93607.31,37762.46
46371.49,5926.59
91999.98,52862.02
53823.64,98329.43
87788.58,6582.78
77519.33,2195.56
24110.9,74315.13
61425.2,26972.41
81927.73,15687.11
33059.09,96054.53
62050.62,68991.52
62415.47,86264.72
17115.72,52745.7
16340.67,46127.77
59038.78,39701.72
23438.42,97804.6
62488.87,57027.57
1063.42,59307.49
52888.14,13339.06
66077.88,29216.48
82465.27,72812.04
18228.89,15284.91
71920.86,51859.18
96164.54,81149.23
8510.49,56393.77
27102.57,8451.52
67194.2,96038.82
74075.96,46246.86
166.01,14506.91
28254.63,16415.32
35385.05,72170.83
28950.31,26899.93
69730.16,83559.03
42242.12,64055.28
86749.77,26516.34
31044.22,15792.58
49935.11,81370.66
96612.08,34637.8
22511.25,82120.11
22061.82,30501.75
16269.34,23437.71
6173.63,83451.54
26702.07,48694.4
50785.74,98306.51
1129.63,72587.41
30109.01,257.02
21167.36,91456.47
57916.45,28937.8
59987.81,93960.81
53750.14,93946.27
55824.82,94176.99
99133.59,79490.7
35127.87,50004.31
47056.77,26735.2
76614.97,84256.84
75292.4,73121.63
2274.35,68555.24
86352.68,54781.35
9723.37,47522.12
61884.3,69414.33
56588.95,3936.4
64850.34,14039.61
20451.39,50797.88
76909.77,3141.06
83144.17,12141.79
60837.95,65844.46
78496.04,39949.6
49815.41,89705.61
24509.73,76558.04
70482.05,77589.0
80817.12,55666.43
4515.46,89867.75
76616.7,70310.46
51704.36,83437.0
12395.08,52545.73
97722.96,67992.04
84852.15,3414.58
66782.68,33737.76
74460.76,66281.11
85926.51,13093.84
39700.41,67492.85
51667.38,51991.27
99907.07,91047.64
53828.54,107.14
33933.67,37935.07
39551.44,38499.14
77444.37,23242.57
63141.38,72112.23
67781.3,72594.25
77717.85,19542.93
74722.23,31629.53
87549.43,39427.02
66168.67,28642.38
19718.29,28384.23
97595.43,9437.95
32450.94,98605.86
73196.78,60024.2
38730.78,48848.55
40205.25,41910.38
11452.86,40979.09
48981.16,13958.76
70043.28,94696.79
94766.42,56898.48
64066.56,22625.36
78490.86,13042.65
76169.41,27172.4
64807.54,82710.26
99236.99,96015.63
32809.23,68883.95
88742.52,61475.07
80896.55,49132.48
44740.11,90822.15
8589.77,17611.81
83099.93,59104.41
35692.56,17702.26
86778.08,59317.68
51024.71,94056.99
23440.19,59219.7
52073.43,33880.72
34532.87,36576.35
60209.1,16325.38
20058.1,81206.49
37832.43,41948.01
3412.27,9927.66
77108.34,29054.81
82458.52,30343.54
99085.22,63494.86
16636.07,78298.59
4298.85,79417.75
30142.62,74014.37
48155.12,56529.76
63998.04,22339.15
42866.56,64668.79
59019.85,17199.26
51682.93,18565.12
53986.49,53474.14
22283.42,60386.05
29871.82,51159.09
27721.12,88952.78
31559.16,58651.78
41928.2,64953.9
28326.88,46356.85
99378.03,10777.78
54379.83,76664.01
83498.44,38629.14
55380.54,83628.23
32721.07,20565.9
99639.33,25123.64
69369.97,73009.81
90361.05,24084.06
61378.47,44388.26
12675.28,89339.46
21505.24,31823.56
44115.91,54268.59
27353.53,20347.26
66905.67,82942.02
8081.04,8262.96
70830.92,97305.6
73159.16,56542.65
2080.29,18867.74
87900.3,50418.75
14365.79,19789.68
54560.93,53440.62
73978.14,49256.51
4323.19,29845.73
43057.34,1586.61
15814.73,60356.73
90944.74,54630.45
84721.33,49135.53
48258.12,67966.85
61012.47,98930.01
91317.48,73299.5
25273.83,48383.1
60612.51,82539.09
44528.98,75440.04
23301.89,38460.88
73082.82,4622.34
65099.37,95344.77
99193.3,10968.35
34981.91,42788.9
92562.94,97604.95
2521.38,61778.43
2310.92,61873.67
10775.13,30462.58
32647.58,91565.29
79814.27,74902.08
59967.58,11384.81
29147.31,44210.2
69367.17,48041.89
99207.62,59257.47
38062.25,23930.87
8928.71,49662.58
5151.58,56796.24
11924.9,5872.92
47363.86,37723.97
63531.85,26703.0
46713.67,3629.91
29119.94,59352.84
91381.03,53704.9
3355.8,283.14
31507.55,62514.9
83655.63,13106.07
60064.87,26744.29
31442.62,83548.28
43593.78,8156.84
92382.19,9020.15
35132.01,23361.98
20188.45,62272.85
49188.28,32961.25
77530.8,10187.73
51910.6,47092.78
20923.86,82057.08
68495.22,99320.06
97413.42,99285.11
55792.82,97117.34
71114.9,12493.32
12528.46,97166.48
9252.15,84416.52
29279.04,31036.87
23458.08,12691.8
80615.96,54522.03
79064.0,67471.22
5316.67,39698.1
18722.77,34632.75
40644.52,15645.55
98345.12,46950.5
80993.91,17459.09
69232.36,80203.45
96969.52,2803.75
91443.5,81326.06
34319.34,88922.51
41766.35,97216.83
91843.12,97532.9
90409.98,13643.78
92325.38,87314.85
89878.92,69622.36
32521.77,31020.21
30786.63,95727.14
89454.0,69347.69
1175.14,81856.95
24527.9,60648.84
78205.76,65990.11
15276.3,49842.61
68289.88,70647.82
62072.56,12379.15
31330.94,96329.29
14837.06,34548.71
84698.01,87645.65
98723.41,86904.84
48968.0,36174.35
44202.81,32629.72
44664.81,34914.84
17334.89,13645.05
46948.3,74221.59
86723.4,3107.28
61114.93,32531.81
3738.62,92380.21
74289.1,28730.0
2204.74,15824.28
153.44,60649.46
41221.11,87528.25
20162.18,15369.87
42958.49,47805.53
63986.15,19191.33
70418.96,87407.22
94501.23,42287.17
39311.15,2187.09
25572.49,67675.19
88165.02,20622.44
97532.21,61904.76
67811.28,18272.32
48532.76,28514.57
35573.91,7746.65
84883.26,23337.27
65638.78,90195.75
2420.02,42550.83
27466.15,8.93
88259.1,23662.28
45537.75,53904.32
49372.73,51360.96
46509.27,92419.08
63125.45,28571.65
49385.87,94247.88
96231.2,2756.76
7974.67,27018.46
20784.68,1256.36
55550.47,99142.11
1738.5,69182.01
38355.27,41224.5
91995.22,81889.93
83905.97,68243.83
52548.63,80359.42
10917.83,19301.28
81212.16,9807.19
35558.08,88821.7
78463.25,87722.1
14327.16,2254.17
96719.94,3921.97
58259.34,12204.93
51489.49,11756.08
27817.4,41321.02
57093.43,79214.88
6188.34,20854.01
73821.74,59006.58
80785.51,72178.54
33411.25,77196.75
38751.96,88016.72
15717.1,7808.9
1914.98,65996.16
37488.33,23338.28
17407.02,76244.59
47328.33,27465.46
33344.1,26201.34
11981.69,5922.01
17670.56,98906.67
26490.22,13869.68
71284.88,99715.09
21497.25,36182.89
67393.68,56510.47
43082.2,48171.73
89111.71,98576.22
69053.99,4356.46
31480.74,51064.29
8220.15,35954.58
91904.08,33260.27
64963.79,88966.3
44543.8,8216.56
5700.38,29432.19
81615.28,45327.09
53694.68,33488.63
56491.84,13816.62
35035.44,68353.92
96807.84,36169.0
19599.13,56350.2
54372.83,57003.29
79034.85,65148.46
38098.3,60213.39
82253.58,77112.81
12388.5,32879.78
7121.11,43687.69
32505.63,35761.7
82890.84,26720.27
46379.94,39807.78
86543.3,85240.37
91825.65,53746.33
38439.89,86323.64
46372.09,46422.95
84303.77,35705.78
88014.19,26820.02
85468.93,17782.72
61439.95,82501.12
14264.9,62324.94
5783.56,69537.96
28837.24,20779.58
77217.19,17282.06
90539.27,1170.35
42646.37,9296.9
41868.04,23580.37
45016.76,20359.85
96659.33,44026.17
19899.17,79821.91
54435.39,24898.28
48894.86,91864.91
84555.51,82577.06
72.92,93440.45
30379.19,11636.12
26626.74,15439.42
52396.38,27086.32
55836.96,74097.23
32927.94,46839.77
77730.71,12264.12
59185.19,57286.99
79955.34,13557.19
24690.08,76965.45
33767.38,79564.2
34068.12,50703.34
72806.46,65547.31
4467.12,70623.42
87231.64,16038.4
31081.42,19175.48
99580.97,43405.39
15051.7,10214.15
60983.76,93606.76
74730.77,3745.38
59105.99,82526.68
51575.8,22489.88
12534.52,2398.06
87918.43,54544.39
37952.72,48269.46
76057.34,85633.68
3616.91,16750.3
82269.92,28038.18
24964.19,36047.43
33394.37,34342.61
61336.44,13559.03
6295.29,63125.64
89154.9,49978.15
17826.85,89086.25
94872.55,15057.61
32093.98,93426.14
17087.51,2530.4
17901.3,91298.05
7402.54,3446.61
58913.19,25616.04
86369.83,64979.93
59901.65,90630.64
71586.95,49139.17
59835.11,61611.53
76581.09,83337.89
71453.52,79407.31
16652.08,41413.42
83991.91,12679.11
71869.25,44309.19
98194.29,94688.43
67538.27,83294.83
80897.1,52413.22
93938.02,28890.17
83323.88,83760.49
93078.73,96042.11
26047.71,40220.07
98023.41,38270.66
73309.88,27214.17
72094.61,73836.19
24778.32,40463.34
17004.86,60308.67
6348.78,96511.63
19209.78,7709.76
81883.11,55467.0
84823.9,22210.06
76762.57,82850.51
45924.37,30804.64
24026.42,57460.71
33085.51,31242.44
62663.98,34521.98
83817.9,72069.48
19131.98,21428.84
43563.09,25165.8
65375.09,8169.5
3779.66,20831.52
357.44,459.18
95072.44,8323.09
4013.38,39253.82
7241.17,17646.07
89803.16,99398.74
33359.96,9472.33
57158.68,45895.58
72226.66,43292.04
41405.1,46657.22
4620.65,54529.85
45852.52,12663.35
74933.99,95351.14
9246.14,74712.38
51752.84,47234.26
12635.72,78253.62
13854.76,11435.51
52307.47,78959.73
81966.21,26392.72
31499.36,38094.99
91073.94,98506.49
96047.3,28171.92
77992.21,78029.34
97695.84,12547.93
37866.98,60780.1
85542.1,68395.97
7453.82,94660.81
67236.73,78977.79
91607.36,8194.92
17735.67,46752.61
11853.31,51316.66
10478.42,36263.02
6195.79,76639.2
28233.28,81196.99
55425.58,51331.74
45525.61,42542.67
10779.75,91123.98
20788.5,96332.73
5029.86,54353.81
36809.37,34065.42
22588.54,97049.07
34267.29,54615.04
82157.24,65844.24
37904.57,41295.22
69623.76,11151.25
3068.26,92158.54
12449.6,16096.72
29327.9,93402.47
61349.08,43721.76
23197.72,48724.97
71411.75,65755.81
17732.69,56904.8
69163.56,78630.12
13165.65,14783.65
51928.45,62157.43
86724.82,33982.6
92610.45,27889.15
3333.43,57432.12
35977.7,73211.08
78725.23,51287.82
17659.93,48522.45
35905.48,97987.2
26396.11,79384.27
8345.78,4069.38
26736.25,88076.93
17389.55,97875.22
91658.77,14597.82
94451.53,29533.49
11812.91,16733.55
74492.88,65102.7
82746.65,28233.26
33435.64,70376.38
88343.59,69080.63
57435.54,17786.76
56333.52,48270.23
95573.09,61022.2
36098.21,28850.25
3505.65,36809.53
56957.35,61175.76
35651.99,75491.44
24796.18,89869.47
35753.42,43.21
57791.42,46606.84
20722.92,30516.83
97929.25,29505.95
80818.95,62555.53
56656.81,29365.36
97978.25,76496.06
63696.64,73271.82
16297.57,46649.17
88969.93,99930.81
73964.73,33300.57
86312.12,25282.37
8003.76,65516.84
76205.22,73377.25
36697.7,84851.55
80591.32,37613.11
43904.44,43586.29
6713.39,75309.9
41970.52,39789.65
65909.99,82610.11
22420.34,51101.84
50420.4,39750.78
35340.26,30574.66
66127.67,78324.81
18948.81,12753.57
30957.29,31037.75
16102.55,57782.88
60289.5,91896.35
45611.44,28924.94
28786.89,6829.96
26779.42,72547.26
15021.68,14247.18
13642.56,17657.01
29802.0,57534.61
63016.63,31124.98
32028.42,71116.01
75979.48,53600.37
9473.61,6039.97
74232.41,65617.44
59244.24,65632.48
9516.9,26778.96
93628.02,7153.46
33589.98,95834.62
86708.3,52273.78
43751.11,21934.86
55886.1,46134.68
67019.17,28022.77
79462.61,88165.68
92170.78,2764.15
40716.13,11689.03
58635.07,76603.87
70773.28,3856.69
3640.97,35786.0
68386.93,53764.73
39547.02,66168.57
36977.09,16026.15
98579.9,99245.57
47842.72,51101.75
68933.38,35432.24
1558.81,45693.83
84405.16,92718.4
9757.25,77219.65
44209.6,64839.83
19148.94,81334.33
28550.51,71748.97
45784.13,57350.64
56436.6,69108.94
21724.02,60484.59
35635.46,41491.87
57660.67,47604.6
48823.38,85767.86
61151.73,25194.96
33145.45,20358.82
68891.12,1822.79
81896.57,26723.55
23225.41,53230.33
46451.74,20062.31
47229.24,16534.15
41072.34,50307.28
92921.43,28171.3
26021.28,30021.67
1570.14,96295.68
43901.36,83242.94
92254.89,91218.14
61061.81,98420.44
43210.84,64928.99
80194.76,41931.75
9576.47,46129.88
34251.29,94040.58
48670.43,49699.47
12894.93,12400.0
89588.9,43216.97
24449.67,61943.76
37121.86,75618.5
97148.47,96181.09
53731.36,20419.37
69024.87,47037.05
72789.61,74531.36
60406.41,37943.46
886.91,39694.83
30499.97,98287.28
84771.3,14899.25
75171.3,40484.33
35206.63,9859.32
54630.58,93641.0
54857.98,14511.97
13907.06,16777.78
17392.64,7043.91
64054.03,45475.14
58817.28,2675.62
71338.99,75954.92
94888.82,35689.0
94325.2,34363.09
10530.2,62896.61
95492.52,77864.07
66960.08,77396.54
55984.06,19902.52
14439.12,70087.8
96043.82,18669.04
85606.71,62565.88
95064.63,87781.77
7167.04,34050.82
98962.44,93349.59
10548.69,91342.9
17562.95,10072.04
3828.36,56190.38
18656.2,68229.89
33889.96,7492.72
86238.01,11826.52
64272.03,47945.87
59959.98,4244.0
69876.97,4528.63
92320.46,23177.9
2466.3,2613.33
10357.25,10678.13
63461.98,43695.99
34020.52,52741.35
39927.02,14880.34
44876.68,99351.26
49181.75,38144.98
20671.33,66214.69
97961.96,11910.43
72167.54,37669.39
70550.18,13027.21
3451.85,47190.65
2157.27,85543.99
78182.63,69462.02
70456.47,78367.48
44214.07,27743.98
8416.17,87719.82
83051.63,50991.12
41265.27,4781.3
10056.72,25713.95
53871.38,80223.76
51951.18,5722.49
11615.63,63843.01
31027.93,90203.56
70089.92,66679.53
38661.58,48130.27
97799.17,79779.75
97469.68,4218.58
62908.29,59099.39
86208.76,2444.52
3232.67,38647.87
31391.24,88205.85
37545.77,10028.46
86858.79,47597.97
37921.42,25617.47
20846.09,1337.21
29762.56,93579.34
64207.32,55805.72
27699.75,89485.59
2392.45,10574.02
75014.98,69265.84
34336.46,52005.21
2234.71,62726.44
75668.77,63722.97
95439.45,10133.69
33287.36,44842.44
5861.73,6040.86
19401.31,14913.77
2960.93,97742.61
88880.65,29950.83
37210.71,55591.69
38203.67,26669.3
71573.25,94998.3
25871.64,31489.19
18610.55,84663.55
68615.68,29263.14
70463.17,53341.27
99308.49,71354.16
32811.76,39685.37
95886.36,20563.59
90909.88,31090.92
75664.98,65708.47
61658.35,83257.02
71934.74,50177.64
75067.49,3345.28
24953.21,48705.59
94552.13,98459.63
56184.38,5199.5
99530.42,52661.72
57947.82,83485.45
10850.79,2657.16
9574.02,43551.67
68405.19,94322.72
4649.16,26125.1
86398.4,24781.65
28960.23,33937.98
983.5,71071.48
73941.43,62024.98
67703.81,88700.11
12313.29,44820.85
29532.85,7899.46
21401.97,12940.15
29699.13,57346.55
80630.81,86795.77
50685.48,80600.88
4213.5,72154.07
73073.36,6205.43
3265.79,47872.38
9735.46,6732.58
9401.99,55056.77
31212.06,16459.61
38844.26,77024.82
4670.27,19991.34
20700.65,18820.09
90559.34,74348.31
19792.05,8902.99
4680.29,96235.63
71371.17,25290.09
79888.41,19410.52
93577.02,88340.42
96147.63,52046.77
26631.64,16082.15
71726.79,67734.94
41703.07,13356.84
83751.73,58562.64
35725.9,62476.39
60402.31,13494.19
98962.98,58018.4
81889.98,86745.24
47009.92,23887.32
55540.83,20904.84
30081.38,1123.56
51056.38,32741.46
79482.49,73677.56
34928.88,72368.02
67371.2,37033.59
74499.96,6883.92
73443.12,73433.56
74749.06,9483.49
97212.51,37677.65
6608.45,29161.12
